1658289600000,23438.01000000,23519.69000000,23318.04000000,23321.78000000,3020.62237000,1658291399999,70735588.27301080,89346,1519.72175000,35589066.48744050,0
1658291400000,23323.43000000,23420.00000000,23303.43000000,23394.12000000,2532.74434000,1658293199999,59166017.64044270,79425,1291.80607000,30177344.48634450,0
1658293200000,23394.12000000,23433.56000000,23315.00000000,23395.26000000,2589.89463000,1658294999999,60526806.49563200,83531,1242.35944000,29034941.43200220,0
1658295000000,23395.26000000,23562.00000000,23348.01000000,23498.44000000,3443.62007000,1658296799999,80860040.05659240,99994,1750.26428000,41098694.31248360,0
1658296800000,23498.44000000,23730.00000000,23485.41000000,23684.00000000,4276.99182000,1658298599999,100933863.36431530,118549,2274.17904000,53673751.19373870,0
1658298600000,23682.01000000,23822.31000000,23615.50000000,23781.71000000,5043.83500000,1658300399999,119646230.82347910,130139,2681.16422000,63602754.79678490,0
1658300400000,23783.59000000,23864.15000000,23628.51000000,23690.66000000,4773.83414000,1658302199999,113252820.66042210,136374,2303.92863000,54661933.55501870,0
1658302200000,23688.36000000,23723.92000000,23371.68000000,23381.18000000,5221.44450000,1658303999999,122914330.69034060,132830,2435.45319000,57340504.32116750,0
1658304000000,23381.18000000,23519.53000000,23325.50000000,23454.71000000,4691.71541000,1658305799999,109922799.51379220,116184,2427.88923000,56882906.49843610,0
1658305800000,23454.71000000,23479.65000000,23314.70000000,23366.87000000,4132.46534000,1658307599999,96690889.92894670,113167,2064.04844000,48294145.63264470,0
1658307600000,23369.19000000,23578.87000000,23313.90000000,23530.64000000,4344.13108000,1658309399999,101935510.18957060,117638,2217.28389000,52036703.65701990,0
1658309400000,23530.64000000,23578.00000000,23493.44000000,23524.84000000,3081.90518000,1658311199999,72549350.36293300,91077,1556.77698000,36647936.82311430,0
1658311200000,23524.66000000,23888.04000000,23502.99000000,23717.76000000,6538.54704000,1658312999999,154936398.83772090,160540,3561.69818000,84422081.47209990,0
1658313000000,23716.09000000,23781.78000000,23554.04000000,23709.06000000,6416.40312000,1658314799999,151888755.04519730,160038,3079.95750000,72898435.11538540,0
1658314800000,23709.06000000,23835.00000000,23610.80000000,23625.61000000,4894.59813000,1658316599999,116073803.36037810,135286,2272.58690000,53900713.80965630,0
1658316600000,23626.10000000,23761.00000000,23583.80000000,23728.55000000,3428.09558000,1658318399999,81126998.79590510,110662,1736.29025000,41094737.33346230,0
1658318400000,23728.55000000,23935.00000000,23700.00000000,23714.55000000,6780.78184000,1658320199999,161336288.91860380,173146,3550.69476000,84496123.14909200,0
1658320200000,23717.49000000,23871.00000000,23567.91000000,23804.01000000,6263.36807000,1658321999999,148657902.53032200,171866,3244.48390000,77011805.92568740,0
1658322000000,23804.54000000,23968.00000000,23780.00000000,23881.31000000,4432.64873000,1658323799999,105751041.38832020,128341,2267.82604000,54109343.61959010,0
1658323800000,23885.49000000,24075.99000000,23761.36000000,23781.35000000,9365.64214000,1658325599999,224050762.29944490,238911,4826.18672000,115489645.66836570,0
1658325600000,23781.35000000,23995.84000000,23687.00000000,23995.84000000,5127.99949000,1658327399999,122207965.96528720,150271,2567.90574000,61202079.95855650,0
1658327400000,23995.84000000,24199.74000000,23920.00000000,24191.35000000,7258.31095000,1658329199999,174587130.70731670,196198,3805.80150000,91550413.33273380,0
1658329200000,24191.35000000,24250.00000000,24040.22000000,24195.36000000,6870.38413000,1658330999999,165853890.27222880,173929,3534.59776000,85340505.06700900,0
1658331000000,24193.52000000,24276.74000000,24100.57000000,24172.63000000,5560.01752000,1658332799999,134407075.52008170,152444,2844.95323000,68783219.38564410,0
